SHOP_ID,MERCHANT_NAME,CARRIER,LABEL_SERVICE,SHIPPING_INTEGRATION_NAME,TRACKING_NUMBER,PKG_WEIGHT_IN_GRAMS,TOTAL_LABEL_RATE_SHOPPER_CURRENCY,TOTAL_LABEL_RATE_USD,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_ZIP,DESTINATION_CITY,DESTINATION_STATE,DESTINATION_ZIP,RETURN_ID,LABEL_CREATED_DATE,LABEL_UPDATE_DATE
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396214334172,1190,7.98,,Wilmington,North Carolina,28405,Pittston,Pennsylvania,18640,92701862,12/4/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396192285481,4139,7.5,,Dallas,Texas,75229,Arlington,Texas,76015,94101379,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396190788117,1871,7.75,,austin,Texas,78702,Arlington,Texas,76015,94106386,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396192053745,3486,7.5,,NY,New York,10013,Pittston,Pennsylvania,18640,94217400,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396231368449,1871,7.5,,New York,New York,10023,Pittston,Pennsylvania,18640,94224212,12/4/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396183459945,3316,7.75,,Leesburg,Virginia,20175,Pittston,Pennsylvania,18640,94226092,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396199447778,5187,7.98,,Winston-Salem,North Carolina,27104,Pittston,Pennsylvania,18640,94229908,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396191982132,11027,11.32,,Foothill Ranch,California,92610,Marysville,California,95901,94235566,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396191894111,2324,7.5,,Long Island City,New York,11103,Pittston,Pennsylvania,18640,94310809,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396191575184,4564,8.22,,Nashville,Tennessee,37215,Pittston,Pennsylvania,18640,94338939,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396191413930,3316,7.5,,Hoboken,New Jersey,7030,Pittston,Pennsylvania,18640,94381733,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396144115208,1842,7.75,,Escondido,California,92029,North Las Vegas,Nevada,89115,94404231,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396144210426,2097,8.61,,Peachtree Corners,Georgia,30092,Pittston,Pennsylvania,18640,94404550,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396144287368,5528,7.75,,Los Angeles,California,90068,North Las Vegas,Nevada,89115,94404809,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396144292952,198,7.98,,San Francisco,California,94131,North Las Vegas,Nevada,89115,94404830,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396144397821,2097,8.61,,Aurora,Colorado,80013,Arlington,Texas,76015,94405210,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396144474890,4819,7.98,,Cary,North Carolina,27519,Pittston,Pennsylvania,18640,94405453,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396144766640,1502,7.5,,Ossining,New York,10562,Pittston,Pennsylvania,18640,94406391,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396145100131,226,7.75,,Carlsbad,California,92008,North Las Vegas,Nevada,89115,94407617,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_2_DAY,EasyPost,396145166640,2239,21.67,,Kailua,Hawaii,96734,North Las Vegas,Nevada,89115,94407856,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396145381759,368,7.5,,New Providence,New Jersey,7974,Pittston,Pennsylvania,18640,94408562,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396145603936,3316,8.3,,Minneapolis,Minnesota,55418,Pittston,Pennsylvania,18640,94409325,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396145778536,1190,8.22,,Ooltewah,Tennessee,37363,Pittston,Pennsylvania,18640,94409986,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396146131480,1871,8.61,,Denver,Colorado,80211,North Las Vegas,Nevada,89115,94411339,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396146189691,1020,7.5,,Brooklyn,New York,11205,Pittston,Pennsylvania,18640,94411541,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396146231357,1502,8.48,,Texarkana,Arkansas,71854,North Las Vegas,Nevada,89115,94411691,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396146250168,2324,8.22,,Charleston,South Carolina,29403,Pittston,Pennsylvania,18640,94411760,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396146310833,6747,8.53,,Chicago,Illinois,60642,Pittston,Pennsylvania,18640,94411974,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396146713329,1048,8.22,,Milwaukee,Wisconsin,53222,Pittston,Pennsylvania,18640,94413499,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396146718879,3118,8.22,,Lacey,Washington,98503,North Las Vegas,Nevada,89115,94413517,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396146741638,2097,8.97,,Baton Rouge,Louisiana,70809,Pittston,Pennsylvania,18640,94413607,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396146782260,1871,8.97,,Faulkton,South Dakota,57438,North Las Vegas,Nevada,89115,94413752,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396146947079,1672,8.26,,Atlanta,Georgia,30309,Pittston,Pennsylvania,18640,94414316,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396147533972,992,8.22,,Seattle,Washington,98199,North Las Vegas,Nevada,89115,94416577,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396147541569,3316,8.3,,Hinesville,Georgia,31313,Pittston,Pennsylvania,18640,94416599,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396147623952,765,7.98,,San Francisco,California,94102,North Las Vegas,Nevada,89115,94416927,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396147669998,3912,7.98,,Corning,New York,14830,SIDNEY,Ohio,45365,94417117,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396147772379,2041,8.97,,Truckee,California,96160,Arlington,Texas,76015,94417472,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396147945705,1077,7.98,,Durham,North Carolina,27712,Pittston,Pennsylvania,18640,94418166,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396148244338,226,8.22,,Hartland,Wisconsin,53029,Pittston,Pennsylvania,18640,94419380,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396148249513,6945,7.98,,Jackson Heights,New York,11372,SIDNEY,Ohio,45365,94419411,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396148263469,1048,8.22,,Anderson Island,Washington,98303,North Las Vegas,Nevada,89115,94419497,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396148401320,1105,7.98,,Sonora,California,95370,North Las Vegas,Nevada,89115,94420071,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396148835991,1077,7.98,,Raleigh,North Carolina,27608,Pittston,Pennsylvania,18640,94421949,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396148851954,3458,8.58,,Altadena,California,91001,Arlington,Texas,76015,94422025,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396148874304,2324,7.75,,TORRANCE,California,90505,North Las Vegas,Nevada,89115,94422131,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396149030549,1502,8.26,,Kirkland,Washington,98034,North Las Vegas,Nevada,89115,94422791,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396149082557,3486,7.5,,Brooklyn,New York,11201,Pittston,Pennsylvania,18640,94423051,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396149204250,311,7.5,,New Haven,Connecticut,6515,Pittston,Pennsylvania,18640,94423589,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396149290160,3742,7.5,,Westport,Connecticut,6880,Pittston,Pennsylvania,18640,94423956,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396149318112,2353,8.22,,Lone Tree,Colorado,80124,North Las Vegas,Nevada,89115,94424077,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396149335148,1871,7.5,,Armonk,New York,10504,Pittston,Pennsylvania,18640,94424160,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396149708693,1417,8.26,,Fernandina Beach,Florida,32034,SIDNEY,Ohio,45365,94425746,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396149858602,1502,7.98,,San Francisco,California,94123,North Las Vegas,Nevada,89115,94426315,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396149892858,1190,8.22,,Chicago,Illinois,60614,Pittston,Pennsylvania,18640,94426481,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396149994831,1502,7.98,,Sacramento,California,95816,North Las Vegas,Nevada,89115,94426913,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150005324,1162,7.98,,Kenwood,California,95452,North Las Vegas,Nevada,89115,94426948,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150042031,4167,7.98,,Atlanta,Georgia,30342,SIDNEY,Ohio,45365,94427116,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150044674,1871,7.5,,New York,New York,10028,Pittston,Pennsylvania,18640,94427137,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150047695,2097,7.98,,Halesite,New York,11743,SIDNEY,Ohio,45365,94427147,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150084634,6577,7.5,,Las Vegas,Nevada,89118,North Las Vegas,Nevada,89115,94427329,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150309692,2863,7.5,,New York,New York,10013,Pittston,Pennsylvania,18640,94428451,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150377365,1417,8.48,8.48,Stockton,California,95215,Arlington,Texas,76015,94428725,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150385216,6492,7.98,,San Francisco,California,94118,North Las Vegas,Nevada,89115,94428757,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150392479,1871,8.97,,Upland,California,91784,Arlington,Texas,76015,94428769,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150423070,3486,7.5,,New York,New York,10001,Pittston,Pennsylvania,18640,94428906,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150492703,3486,8.3,,Portland,Oregon,97213,North Las Vegas,Nevada,89115,94429245,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150498583,2097,7.75,,Valencia,Pennsylvania,16059,Pittston,Pennsylvania,18640,94429264,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150512124,1219,7.98,,El Cerrito,California,94530,North Las Vegas,Nevada,89115,94429326,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150633673,2778,8.22,,Daniel Island,South Carolina,29492,Pittston,Pennsylvania,18640,94429831,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150747775,283,8.22,,Leesburg,Florida,34748,Pittston,Pennsylvania,18640,94430299,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150900750,2778,8.8,,San Francisco,California,94103,Arlington,Texas,76015,94430999,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150936214,2324,7.75,,Moorpark,California,93021,North Las Vegas,Nevada,89115,94431193,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150961215,935,7.98,,Farmington Hills,Michigan,48336-1354,Pittston,Pennsylvania,18640,94431310,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396150962792,2097,7.98,,San Francisco,California,94122,North Las Vegas,Nevada,89115,94431321,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151103310,3486,8.3,,Denver,Colorado,80211,North Las Vegas,Nevada,89115,94432025,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151204433,737,7.98,,Shepherdstown,West Virginia,25443,SIDNEY,Ohio,45365,94432499,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151232102,1956,7.98,,San Francisco,California,94109,North Las Vegas,Nevada,89115,94432644,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151369168,4167,7.75,,Stephens City,Virginia,22655,Pittston,Pennsylvania,18640,94433313,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151419773,6208,7.75,,Youngstown,Ohio,44512,SIDNEY,Ohio,45365,94433553,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151521375,2409,7.98,,San Francisco,California,94123,North Las Vegas,Nevada,89115,94434015,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151523404,4167,7.75,,Hot Springs,Virginia,24445,SIDNEY,Ohio,45365,94434025,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151528406,1644,7.98,,Rochester,New York,14620,SIDNEY,Ohio,45365,94434053,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151536242,1871,7.98,,Sunnyvale,California,94087,North Las Vegas,Nevada,89115,94434093,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151539756,5839,7.75,,Los Alamitos,California,90720,North Las Vegas,Nevada,89115,94434122,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151575103,1871,7.98,,Frederick,Colorado,80516-9751,North Las Vegas,Nevada,89115,94434292,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151707860,1077,7.75,,Fresno,California,93720,North Las Vegas,Nevada,89115,94434862,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151770243,2097,7.75,,Marina del Rey,California,90292,North Las Vegas,Nevada,89115,94435146,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151853037,1871,9.49,,Lafayette,California,94549,Arlington,Texas,76015,94435494,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396151982003,2239,8.61,,Seattle,Washington,98122,North Las Vegas,Nevada,89115,94435945,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396152025947,2097,9.49,,Snohomish,Washington,98290,Arlington,Texas,76015,94436102,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396152113648,1502,7.98,,Meridian,Idaho,83646,North Las Vegas,Nevada,89115,94436391,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396152293660,510,7.98,,Hillsborough,California,94010,North Las Vegas,Nevada,89115,94436870,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396152541086,1502,7.75,,Placentia,California,92870,North Las Vegas,Nevada,89115,94437572,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396152662786,1672,8.26,,Seattle,Washington,98119,North Las Vegas,Nevada,89115,94437889,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396152814139,1672,7.75,,Redondo Beach,California,90277,North Las Vegas,Nevada,89115,94438195,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396152833535,1502,7.75,,Upton,Massachusetts,1568,Pittston,Pennsylvania,18640,94438237,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396153406088,4167,8.59,,Denver,Colorado,80211,North Las Vegas,Nevada,89115,94439487,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396153546794,2097,9.49,,Seattle,Washington,98107,Arlington,Texas,76015,94439799,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396153876773,4025,8.76,,Houston,Texas,77008,North Las Vegas,Nevada,89115,94440436,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396155879742,2721,7.98,,Weehawken,New Jersey,7086,SIDNEY,Ohio,45365,94444032,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396156372291,1672,7.98,,Goldens Bridge,New York,10526,SIDNEY,Ohio,45365,94444871,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396157129498,1530,7.75,,Newton,Massachusetts,2460,Pittston,Pennsylvania,18640,94446068,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396157281430,1502,7.75,,Fairfax,Virginia,22032,Pittston,Pennsylvania,18640,94446409,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396158645760,2097,8.97,,West Palm Beach,Florida,33412,Pittston,Pennsylvania,18640,94448583,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396158985419,1077,7.98,,South Salem,New York,10590,SIDNEY,Ohio,45365,94449088,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396159574049,1077,7.98,,Brooklyn,New York,11205,SIDNEY,Ohio,45365,94449918,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396159960786,1871,7.98,,Wilmington,Ohio,45177,Pittston,Pennsylvania,18640,94450446,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396160100543,3118,7.5,,New York,New York,10023,Pittston,Pennsylvania,18640,94450655,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396160869924,1020,7.5,,Newark,Delaware,19711,Pittston,Pennsylvania,18640,94451762,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396161031579,2041,7.98,7.98,Jersey City,New Jersey,7307,SIDNEY,Ohio,45365,94451995,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396161289330,4592,8.22,,Londonderry,New Hampshire,3053,SIDNEY,Ohio,45365,94452312,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396161325983,4592,7.98,,Baltimore,Maryland,21211,SIDNEY,Ohio,45365,94452359,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396161502006,2324,7.98,,GARDEN CITY,New York,11530-2740,SIDNEY,Ohio,45365,94452581,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396161637172,2239,7.98,,Washington,District of Columbia,20011,SIDNEY,Ohio,45365,94452793,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396162244250,1502,7.5,,Brooklyn,New York,11238,Pittston,Pennsylvania,18640,94453622,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396163435784,2636,8.22,,Bishop,Georgia,30621,Pittston,Pennsylvania,18640,94455198,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396163590519,2438,7.5,,Philadelphia,Pennsylvania,19130,Pittston,Pennsylvania,18640,94455433,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396163738840,2097,8.97,,Austin,Texas,78727,North Las Vegas,Nevada,89115,94455642,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396163946009,3685,7.75,,Lyndhurst,Ohio,44124,Pittston,Pennsylvania,18640,94455931,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396164206940,2948,8.46,,Austin,Texas,78759,North Las Vegas,Nevada,89115,94456295,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396164524775,3458,7.98,,Westfield,Indiana,46062,Pittston,Pennsylvania,18640,94456674,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396164579348,3005,8.46,,Lavista,Nebraska,68128,North Las Vegas,Nevada,89115,94456751,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396164952077,5584,8.83,,Miami,Florida,33131,Pittston,Pennsylvania,18640,94457236,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396166111148,2324,7.98,,livingston,New Jersey,7039,SIDNEY,Ohio,45365,94458874,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396166341606,3005,7.5,,Oceanside,New York,11572,Pittston,Pennsylvania,18640,94459163,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396166770419,1502,7.98,,South Jordan,Utah,84009,North Las Vegas,Nevada,89115,94459782,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396166799212,1417,7.75,,Worcester,Massachusetts,1602,Pittston,Pennsylvania,18640,94459829,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396166823471,4139,7.98,,Indian Trail,North Carolina,28079,Pittston,Pennsylvania,18640,94459866,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396166880592,1417,7.75,,Brookline,Massachusetts,2446,Pittston,Pennsylvania,18640,94459942,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396168245093,3685,7.75,,Front Royal,Virginia,22630,Pittston,Pennsylvania,18640,94461839,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396168653552,4053,7.75,,Washington,District of Columbia,20012,Pittston,Pennsylvania,18640,94462381,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396169089049,17690,9.99,,Beachwood,Ohio,44122,Pittston,Pennsylvania,18640,94462933,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396169227068,1871,7.5,,South Orange,New Jersey,7079,Pittston,Pennsylvania,18640,94463091,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396169271671,2466,7.5,,POUGHKEEPSIE,New York,12601,Pittston,Pennsylvania,18640,94463142,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396169741514,3260,8.3,,Pomfret,Connecticut,6259,SIDNEY,Ohio,45365,94463761,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396170718884,2778,8.22,,Trinity,Florida,34655,SIDNEY,Ohio,45365,94464962,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396171115407,1786,8.26,,Minneapolis,Minnesota,55415,Pittston,Pennsylvania,18640,94465456,12/3/2025,12/4/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396171466152,1502,7.98,,Morganton,North Carolina,28655,Pittston,Pennsylvania,18640,94465937,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396171948867,3742,7.5,,New York,New York,10026,Pittston,Pennsylvania,18640,94466565,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396172084731,3231,7.5,,brooklyn,New York,11217,Pittston,Pennsylvania,18640,94466726,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396172502194,4025,7.98,,Eubank,Kentucky,42567,Pittston,Pennsylvania,18640,94467299,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396172624180,1871,7.5,,Huntingdon Valley,Pennsylvania,19006,Pittston,Pennsylvania,18640,94467454,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396173303490,1445,7.75,,Pittsburgh,Pennsylvania,15238,Pittston,Pennsylvania,18640,94468263,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396173492553,1502,7.75,,Los Angeles,California,90039,North Las Vegas,Nevada,89115,94468485,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396173719217,2778,7.5,,Queens,New York,11101,Pittston,Pennsylvania,18640,94468745,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396174160420,2353,7.98,,San Anselmo,California,94960,North Las Vegas,Nevada,89115,94469332,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396174356170,1445,7.5,,New York,New York,10038,Pittston,Pennsylvania,18640,94469600,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396174454331,2097,7.5,,New York,New York,10001,Pittston,Pennsylvania,18640,94469758,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396174642035,1502,8.48,,Harleton,Texas,75651,North Las Vegas,Nevada,89115,94469990,12/3/2025,12/3/2025
925,Brooklinen,FedEx,FEDEX_GROUND,EasyPost,396174670491,3005,8.46,,Houston,Texas,77019,North Las Vegas,Nevada,89115,94470018,12/3/2025,12/3/2025
